order_id,order_date,product_id,quantity,warehouse_id,customer_region,category,price,cost,city,capacity,shipment_id,supplier_id,ship_date,expected_delivery_date,delivery_date,delay,supplier_name,country,lead_time_days,revenue
7050,2023-09-21,1,10,1,DE-West,Home,274,291,Hamburg,12673,7050,30,2023-09-25,2023-10-03,2023-10-04,1,Supplier_30,Germany,4,2740
7051,2023-02-27,115,10,7,DE-North,Home,326,152,Berlin,13152,7051,9,2023-02-28,2023-03-04,2023-03-02,-2,Supplier_9,Germany,11,3260
7052,2023-10-29,88,8,4,DE-West,Electronics,165,103,Hamburg,6906,7052,7,2023-10-31,2023-11-05,2023-11-07,2,Supplier_7,Czechia,14,1320
7053,2023-01-31,197,15,6,DE-North,Automotive,435,47,Frankfurt,18503,7053,9,2023-02-04,2023-02-07,2023-02-11,4,Supplier_9,Germany,11,6525
7054,2023-09-06,92,1,3,DE-South,Industrial,471,196,Munich,11882,7054,24,2023-09-08,2023-09-15,2023-09-19,4,Supplier_24,Poland,14,471
7055,2023-04-03,274,15,2,DE-South,Industrial,194,49,Hamburg,11949,7055,21,2023-04-04,2023-04-10,2023-04-09,-1,Supplier_21,Netherlands,8,2910
7056,2023-09-22,160,17,5,DE-South,Industrial,55,210,Hamburg,8086,7056,7,2023-09-23,2023-09-30,2023-10-03,3,Supplier_7,Czechia,14,935
7057,2023-09-28,173,13,7,DE-North,Home,240,248,Berlin,13152,7057,12,2023-10-01,2023-10-10,2023-10-12,2,Supplier_12,Netherlands,9,3120
7058,2023-04-04,33,12,5,DE-West,Industrial,375,276,Hamburg,8086,7058,23,2023-04-05,2023-04-12,2023-04-15,3,Supplier_23,Poland,3,4500
7059,2023-06-03,73,3,8,DE-North,Electronics,86,118,Munich,10750,7059,17,2023-06-04,2023-06-08,2023-06-10,2,Supplier_17,Poland,9,258
7060,2023-10-12,196,19,8,DE-South,Automotive,204,197,Munich,10750,7060,20,2023-10-13,2023-10-20,2023-10-18,-2,Supplier_20,Germany,13,3876
7061,2023-03-21,284,5,6,DE-North,Home,367,53,Frankfurt,18503,7061,21,2023-03-23,2023-03-29,2023-04-01,3,Supplier_21,Netherlands,8,1835
7062,2023-10-19,87,3,1,DE-West,Automotive,457,81,Hamburg,12673,7062,12,2023-10-20,2023-10-24,2023-10-24,0,Supplier_12,Netherlands,9,1371
7063,2023-03-25,224,5,1,DE-South,Industrial,420,82,Hamburg,12673,7063,22,2023-03-27,2023-04-01,2023-04-04,3,Supplier_22,Poland,9,2100
7064,2023-12-31,44,9,3,DE-North,Industrial,401,198,Munich,11882,7064,23,2024-01-04,2024-01-10,2024-01-10,0,Supplier_23,Poland,3,3609
7065,2023-02-06,138,6,8,DE-South,Electronics,332,164,Munich,10750,7065,5,2023-02-10,2023-02-16,2023-02-14,-2,Supplier_5,Germany,9,1992
7066,2023-12-08,270,16,1,DE-North,Home,173,245,Hamburg,12673,7066,18,2023-12-10,2023-12-14,2023-12-12,-2,Supplier_18,Germany,7,2768
7067,2023-11-23,36,10,1,DE-North,Electronics,197,299,Hamburg,12673,7067,5,2023-11-25,2023-11-27,2023-12-01,4,Supplier_5,Germany,9,1970
7068,2023-08-20,34,16,1,DE-South,Automotive,398,23,Hamburg,12673,7068,5,2023-08-21,2023-08-28,2023-08-26,-2,Supplier_5,Germany,9,6368
7069,2023-04-03,88,3,4,DE-West,Electronics,165,103,Hamburg,6906,7069,7,2023-04-04,2023-04-07,2023-04-09,2,Supplier_7,Czechia,14,495
7070,2023-12-02,146,18,4,DE-South,Home,497,110,Hamburg,6906,7070,29,2023-12-04,2023-12-08,2023-12-11,3,Supplier_29,Czechia,8,8946
7071,2023-04-12,16,11,8,DE-West,Electronics,233,257,Munich,10750,7071,3,2023-04-15,2023-04-22,2023-04-25,3,Supplier_3,Netherlands,10,2563
7072,2023-06-15,233,19,2,DE-South,Industrial,100,278,Hamburg,11949,7072,1,2023-06-18,2023-06-24,2023-06-26,2,Supplier_1,Czechia,11,1900
7073,2023-06-08,41,15,8,DE-South,Home,395,197,Munich,10750,7073,28,2023-06-11,2023-06-15,2023-06-14,-1,Supplier_28,Germany,4,5925
7074,2023-01-14,255,11,4,DE-South,Electronics,54,278,Hamburg,6906,7074,6,2023-01-18,2023-01-22,2023-01-20,-2,Supplier_6,Poland,12,594
7075,2023-08-13,281,10,8,DE-North,Industrial,395,203,Munich,10750,7075,28,2023-08-14,2023-08-23,2023-08-25,2,Supplier_28,Germany,4,3950
7076,2023-03-14,126,9,7,DE-North,Industrial,492,249,Berlin,13152,7076,7,2023-03-16,2023-03-22,2023-03-22,0,Supplier_7,Czechia,14,4428
7077,2023-09-06,8,3,7,DE-West,Electronics,267,173,Berlin,13152,7077,27,2023-09-10,2023-09-16,2023-09-19,3,Supplier_27,Poland,9,801
7078,2023-04-01,176,9,5,DE-South,Automotive,210,166,Hamburg,8086,7078,26,2023-04-05,2023-04-14,2023-04-17,3,Supplier_26,Poland,12,1890
7079,2023-08-04,228,18,7,DE-North,Automotive,371,124,Berlin,13152,7079,8,2023-08-05,2023-08-14,2023-08-12,-2,Supplier_8,Czechia,2,6678
7080,2023-03-31,18,12,6,DE-North,Industrial,450,237,Frankfurt,18503,7080,14,2023-04-02,2023-04-04,2023-04-04,0,Supplier_14,Germany,4,5400
7081,2023-01-29,56,16,2,DE-South,Industrial,483,234,Hamburg,11949,7081,23,2023-02-01,2023-02-10,2023-02-11,1,Supplier_23,Poland,3,7728
7082,2023-11-01,35,4,1,DE-South,Automotive,308,35,Hamburg,12673,7082,15,2023-11-02,2023-11-10,2023-11-09,-1,Supplier_15,Poland,14,1232
7083,2023-08-08,118,1,5,DE-South,Automotive,433,240,Hamburg,8086,7083,7,2023-08-12,2023-08-20,2023-08-21,1,Supplier_7,Czechia,14,433
7084,2023-11-24,282,13,2,DE-West,Industrial,278,292,Hamburg,11949,7084,7,2023-11-28,2023-11-30,2023-11-29,-1,Supplier_7,Czechia,14,3614
7085,2023-08-03,254,8,6,DE-South,Electronics,157,137,Frankfurt,18503,7085,1,2023-08-07,2023-08-15,2023-08-13,-2,Supplier_1,Czechia,11,1256
7086,2023-08-09,213,6,2,DE-North,Electronics,62,29,Hamburg,11949,7086,9,2023-08-13,2023-08-15,2023-08-18,3,Supplier_9,Germany,11,372
7087,2023-02-11,61,8,5,DE-North,Home,312,134,Hamburg,8086,7087,25,2023-02-14,2023-02-23,2023-02-22,-1,Supplier_25,Germany,11,2496
7088,2023-05-15,88,19,2,DE-South,Electronics,165,103,Hamburg,11949,7088,7,2023-05-17,2023-05-24,2023-05-26,2,Supplier_7,Czechia,14,3135
7089,2023-02-11,271,12,5,DE-West,Automotive,155,117,Hamburg,8086,7089,25,2023-02-14,2023-02-22,2023-02-22,0,Supplier_25,Germany,11,1860
7090,2023-06-13,32,1,2,DE-West,Electronics,236,115,Hamburg,11949,7090,27,2023-06-17,2023-06-25,2023-06-28,3,Supplier_27,Poland,9,236
7091,2023-12-27,133,4,2,DE-North,Electronics,279,213,Hamburg,11949,7091,20,2023-12-29,2024-01-07,2024-01-09,2,Supplier_20,Germany,13,1116
7092,2023-10-10,64,13,7,DE-West,Electronics,395,133,Berlin,13152,7092,7,2023-10-11,2023-10-19,2023-10-17,-2,Supplier_7,Czechia,14,5135
7093,2023-02-27,199,17,2,DE-South,Electronics,153,60,Hamburg,11949,7093,18,2023-02-28,2023-03-06,2023-03-10,4,Supplier_18,Germany,7,2601
7094,2023-10-29,256,19,5,DE-West,Home,152,287,Hamburg,8086,7094,14,2023-11-01,2023-11-09,2023-11-10,1,Supplier_14,Germany,4,2888
7095,2023-11-18,155,19,2,DE-West,Electronics,221,145,Hamburg,11949,7095,22,2023-11-19,2023-11-24,2023-11-24,0,Supplier_22,Poland,9,4199
7096,2023-01-25,231,5,8,DE-North,Automotive,496,216,Munich,10750,7096,15,2023-01-29,2023-01-31,2023-01-29,-2,Supplier_15,Poland,14,2480
7097,2023-03-14,35,11,7,DE-North,Automotive,308,35,Berlin,13152,7097,18,2023-03-16,2023-03-24,2023-03-26,2,Supplier_18,Germany,7,3388
7098,2023-05-09,26,7,6,DE-North,Automotive,444,265,Frankfurt,18503,7098,10,2023-05-11,2023-05-19,2023-05-21,2,Supplier_10,Germany,5,3108
7099,2023-03-28,23,3,6,DE-West,Automotive,421,42,Frankfurt,18503,7099,3,2023-03-31,2023-04-08,2023-04-07,-1,Supplier_3,Netherlands,10,1263
7100,2023-11-26,141,11,4,DE-North,Industrial,326,89,Hamburg,6906,7100,27,2023-11-28,2023-12-06,2023-12-05,-1,Supplier_27,Poland,9,3586
7101,2023-06-02,285,17,4,DE-North,Automotive,328,281,Hamburg,6906,7101,29,2023-06-03,2023-06-06,2023-06-07,1,Supplier_29,Czechia,8,5576
7102,2023-07-01,156,11,4,DE-West,Automotive,269,77,Hamburg,6906,7102,11,2023-07-04,2023-07-11,2023-07-10,-1,Supplier_11,Poland,2,2959
7103,2023-05-05,113,15,4,DE-West,Industrial,338,242,Hamburg,6906,7103,1,2023-05-09,2023-05-18,2023-05-17,-1,Supplier_1,Czechia,11,5070
7104,2023-03-08,139,19,8,DE-West,Home,76,236,Munich,10750,7104,23,2023-03-11,2023-03-18,2023-03-22,4,Supplier_23,Poland,3,1444
7105,2023-01-06,209,8,4,DE-South,Automotive,404,272,Hamburg,6906,7105,28,2023-01-07,2023-01-12,2023-01-11,-1,Supplier_28,Germany,4,3232
7106,2023-05-05,86,16,6,DE-South,Home,210,292,Frankfurt,18503,7106,2,2023-05-06,2023-05-08,2023-05-09,1,Supplier_2,Germany,10,3360
7107,2023-11-10,285,15,1,DE-West,Automotive,328,281,Hamburg,12673,7107,16,2023-11-11,2023-11-14,2023-11-12,-2,Supplier_16,Germany,5,4920
7108,2023-11-22,60,3,2,DE-North,Electronics,148,109,Hamburg,11949,7108,3,2023-11-25,2023-12-01,2023-12-04,3,Supplier_3,Netherlands,10,444
7109,2023-02-22,54,6,6,DE-West,Industrial,316,261,Frankfurt,18503,7109,28,2023-02-25,2023-02-28,2023-02-28,0,Supplier_28,Germany,4,1896
7110,2023-03-07,93,3,6,DE-South,Automotive,153,119,Frankfurt,18503,7110,17,2023-03-09,2023-03-18,2023-03-16,-2,Supplier_17,Poland,9,459
7111,2023-11-10,265,5,3,DE-North,Home,473,85,Munich,11882,7111,3,2023-11-13,2023-11-15,2023-11-18,3,Supplier_3,Netherlands,10,2365
7112,2023-03-23,213,1,1,DE-South,Electronics,62,29,Hamburg,12673,7112,11,2023-03-27,2023-03-31,2023-04-03,3,Supplier_11,Poland,2,62
7113,2023-03-28,10,14,5,DE-South,Automotive,247,105,Hamburg,8086,7113,4,2023-03-31,2023-04-04,2023-04-02,-2,Supplier_4,Poland,7,3458
7114,2023-01-02,203,12,7,DE-South,Home,295,220,Berlin,13152,7114,30,2023-01-04,2023-01-07,2023-01-05,-2,Supplier_30,Germany,4,3540
7115,2023-07-23,196,13,1,DE-South,Automotive,204,197,Hamburg,12673,7115,7,2023-07-27,2023-08-02,2023-08-04,2,Supplier_7,Czechia,14,2652
7116,2023-05-30,58,14,3,DE-North,Electronics,464,283,Munich,11882,7116,22,2023-06-03,2023-06-08,2023-06-12,4,Supplier_22,Poland,9,6496
7117,2023-10-20,256,12,6,DE-West,Home,152,287,Frankfurt,18503,7117,16,2023-10-23,2023-11-01,2023-11-01,0,Supplier_16,Germany,5,1824
7118,2023-04-13,223,13,1,DE-North,Automotive,191,286,Hamburg,12673,7118,17,2023-04-15,2023-04-19,2023-04-19,0,Supplier_17,Poland,9,2483
7119,2023-01-24,180,6,2,DE-West,Home,67,33,Hamburg,11949,7119,11,2023-01-26,2023-02-03,2023-02-05,2,Supplier_11,Poland,2,402
7120,2023-07-31,35,15,4,DE-West,Automotive,308,35,Hamburg,6906,7120,4,2023-08-04,2023-08-11,2023-08-14,3,Supplier_4,Poland,7,4620
7121,2023-03-06,103,16,2,DE-North,Automotive,415,44,Hamburg,11949,7121,25,2023-03-10,2023-03-15,2023-03-17,2,Supplier_25,Germany,11,6640
7122,2023-07-28,161,9,1,DE-West,Home,148,136,Hamburg,12673,7122,3,2023-07-30,2023-08-05,2023-08-08,3,Supplier_3,Netherlands,10,1332
7123,2023-09-08,200,8,6,DE-North,Home,466,247,Frankfurt,18503,7123,22,2023-09-09,2023-09-13,2023-09-12,-1,Supplier_22,Poland,9,3728
7124,2023-04-27,160,5,6,DE-North,Industrial,55,210,Frankfurt,18503,7124,27,2023-04-28,2023-05-04,2023-05-06,2,Supplier_27,Poland,9,275
7125,2023-04-26,183,15,3,DE-West,Automotive,103,73,Munich,11882,7125,16,2023-04-29,2023-05-08,2023-05-09,1,Supplier_16,Germany,5,1545
7126,2023-08-25,136,7,5,DE-West,Electronics,487,184,Hamburg,8086,7126,2,2023-08-27,2023-08-29,2023-09-02,4,Supplier_2,Germany,10,3409
7127,2023-04-15,226,17,2,DE-South,Automotive,141,196,Hamburg,11949,7127,5,2023-04-19,2023-04-28,2023-04-30,2,Supplier_5,Germany,9,2397
7128,2023-09-16,243,16,3,DE-West,Industrial,354,70,Munich,11882,7128,25,2023-09-17,2023-09-22,2023-09-21,-1,Supplier_25,Germany,11,5664
7129,2023-02-15,106,11,5,DE-West,Automotive,359,163,Hamburg,8086,7129,28,2023-02-19,2023-02-21,2023-02-23,2,Supplier_28,Germany,4,3949
7130,2023-11-07,71,7,4,DE-West,Automotive,303,246,Hamburg,6906,7130,18,2023-11-11,2023-11-17,2023-11-18,1,Supplier_18,Germany,7,2121
7131,2023-11-27,77,11,2,DE-North,Industrial,148,170,Hamburg,11949,7131,3,2023-11-29,2023-12-05,2023-12-07,2,Supplier_3,Netherlands,10,1628
7132,2023-08-04,54,2,6,DE-South,Industrial,316,261,Frankfurt,18503,7132,28,2023-08-08,2023-08-17,2023-08-20,3,Supplier_28,Germany,4,632
7133,2023-10-28,277,2,2,DE-South,Electronics,324,70,Hamburg,11949,7133,2,2023-10-30,2023-11-02,2023-10-31,-2,Supplier_2,Germany,10,648
7134,2023-11-29,111,6,6,DE-North,Industrial,210,61,Frankfurt,18503,7134,2,2023-12-03,2023-12-12,2023-12-16,4,Supplier_2,Germany,10,1260
7135,2023-01-24,224,3,6,DE-West,Industrial,420,82,Frankfurt,18503,7135,22,2023-01-25,2023-02-03,2023-02-03,0,Supplier_22,Poland,9,1260
7136,2023-02-04,75,1,4,DE-West,Electronics,58,115,Hamburg,6906,7136,22,2023-02-06,2023-02-09,2023-02-13,4,Supplier_22,Poland,9,58
7137,2023-01-24,14,16,4,DE-North,Home,488,66,Hamburg,6906,7137,21,2023-01-28,2023-02-01,2023-02-02,1,Supplier_21,Netherlands,8,7808
7138,2023-01-28,258,14,1,DE-South,Automotive,311,255,Hamburg,12673,7138,30,2023-01-31,2023-02-02,2023-02-03,1,Supplier_30,Germany,4,4354
7139,2023-01-16,189,17,5,DE-North,Home,163,175,Hamburg,8086,7139,2,2023-01-19,2023-01-21,2023-01-22,1,Supplier_2,Germany,10,2771
7140,2023-02-28,239,18,3,DE-North,Home,199,164,Munich,11882,7140,16,2023-03-03,2023-03-11,2023-03-14,3,Supplier_16,Germany,5,3582
7141,2023-08-31,91,4,7,DE-West,Industrial,469,38,Berlin,13152,7141,1,2023-09-03,2023-09-09,2023-09-07,-2,Supplier_1,Czechia,11,1876
7142,2023-07-26,184,3,7,DE-North,Home,107,278,Berlin,13152,7142,29,2023-07-27,2023-08-05,2023-08-03,-2,Supplier_29,Czechia,8,321
7143,2023-09-28,17,8,4,DE-North,Industrial,172,223,Hamburg,6906,7143,29,2023-09-29,2023-10-07,2023-10-07,0,Supplier_29,Czechia,8,1376
7144,2023-09-06,12,4,1,DE-North,Home,296,239,Hamburg,12673,7144,19,2023-09-09,2023-09-12,2023-09-11,-1,Supplier_19,Germany,11,1184
7145,2023-09-24,166,15,5,DE-West,Electronics,398,179,Hamburg,8086,7145,19,2023-09-28,2023-10-07,2023-10-07,0,Supplier_19,Germany,11,5970
7146,2023-07-12,146,13,8,DE-West,Home,497,110,Munich,10750,7146,9,2023-07-13,2023-07-22,2023-07-23,1,Supplier_9,Germany,11,6461
7147,2023-12-01,282,14,5,DE-South,Industrial,278,292,Hamburg,8086,7147,20,2023-12-04,2023-12-09,2023-12-10,1,Supplier_20,Germany,13,3892
7148,2023-08-06,37,14,2,DE-South,Industrial,301,266,Hamburg,11949,7148,30,2023-08-07,2023-08-16,2023-08-20,4,Supplier_30,Germany,4,4214
7149,2023-04-25,70,5,1,DE-South,Automotive,353,211,Hamburg,12673,7149,30,2023-04-26,2023-05-02,2023-05-03,1,Supplier_30,Germany,4,1765
7150,2023-03-09,169,5,1,DE-West,Home,144,99,Hamburg,12673,7150,9,2023-03-13,2023-03-22,2023-03-26,4,Supplier_9,Germany,11,720
7151,2023-10-26,170,13,2,DE-South,Automotive,148,232,Hamburg,11949,7151,29,2023-10-30,2023-11-01,2023-11-01,0,Supplier_29,Czechia,8,1924
7152,2023-11-21,253,4,7,DE-North,Industrial,109,181,Berlin,13152,7152,11,2023-11-23,2023-11-25,2023-11-24,-1,Supplier_11,Poland,2,436
7153,2023-03-16,297,18,3,DE-South,Automotive,167,27,Munich,11882,7153,1,2023-03-20,2023-03-26,2023-03-25,-1,Supplier_1,Czechia,11,3006
7154,2023-04-13,142,6,7,DE-North,Electronics,335,271,Berlin,13152,7154,19,2023-04-16,2023-04-22,2023-04-22,0,Supplier_19,Germany,11,2010
7155,2023-10-24,273,5,4,DE-South,Industrial,196,185,Hamburg,6906,7155,17,2023-10-26,2023-11-02,2023-11-05,3,Supplier_17,Poland,9,980
7156,2023-06-27,225,3,6,DE-West,Automotive,192,236,Frankfurt,18503,7156,6,2023-06-30,2023-07-06,2023-07-07,1,Supplier_6,Poland,12,576
7157,2023-08-03,183,3,2,DE-North,Automotive,103,73,Hamburg,11949,7157,1,2023-08-07,2023-08-09,2023-08-13,4,Supplier_1,Czechia,11,309
7158,2023-11-11,221,3,4,DE-North,Home,313,258,Hamburg,6906,7158,18,2023-11-15,2023-11-23,2023-11-27,4,Supplier_18,Germany,7,939
7159,2023-02-08,53,2,6,DE-West,Home,178,272,Frankfurt,18503,7159,9,2023-02-09,2023-02-16,2023-02-16,0,Supplier_9,Germany,11,356
7160,2023-09-16,118,18,1,DE-North,Automotive,433,240,Hamburg,12673,7160,27,2023-09-19,2023-09-24,2023-09-24,0,Supplier_27,Poland,9,7794
7161,2023-07-23,159,10,7,DE-South,Electronics,422,209,Berlin,13152,7161,1,2023-07-25,2023-07-27,2023-07-29,2,Supplier_1,Czechia,11,4220
7162,2023-01-07,136,7,2,DE-West,Electronics,487,184,Hamburg,11949,7162,4,2023-01-11,2023-01-17,2023-01-19,2,Supplier_4,Poland,7,3409
7163,2023-02-18,77,14,6,DE-North,Industrial,148,170,Frankfurt,18503,7163,22,2023-02-20,2023-02-23,2023-02-27,4,Supplier_22,Poland,9,2072
7164,2023-01-26,45,10,3,DE-West,Industrial,248,120,Munich,11882,7164,30,2023-01-30,2023-02-07,2023-02-11,4,Supplier_30,Germany,4,2480
7165,2023-06-10,18,16,4,DE-North,Industrial,450,237,Hamburg,6906,7165,18,2023-06-14,2023-06-19,2023-06-23,4,Supplier_18,Germany,7,7200
7166,2023-12-23,205,6,7,DE-North,Industrial,88,239,Berlin,13152,7166,17,2023-12-24,2024-01-02,2023-12-31,-2,Supplier_17,Poland,9,528
7167,2023-06-25,83,17,4,DE-West,Electronics,201,32,Hamburg,6906,7167,20,2023-06-27,2023-07-04,2023-07-02,-2,Supplier_20,Germany,13,3417
7168,2023-03-20,50,6,4,DE-North,Automotive,88,63,Hamburg,6906,7168,19,2023-03-24,2023-03-31,2023-03-31,0,Supplier_19,Germany,11,528
7169,2023-01-02,281,18,1,DE-South,Industrial,395,203,Hamburg,12673,7169,23,2023-01-06,2023-01-10,2023-01-12,2,Supplier_23,Poland,3,7110
7170,2023-05-12,166,10,7,DE-South,Electronics,398,179,Berlin,13152,7170,23,2023-05-13,2023-05-20,2023-05-21,1,Supplier_23,Poland,3,3980
7171,2023-10-03,243,10,6,DE-North,Industrial,354,70,Frankfurt,18503,7171,28,2023-10-07,2023-10-15,2023-10-13,-2,Supplier_28,Germany,4,3540
7172,2023-04-27,164,9,4,DE-North,Industrial,86,63,Hamburg,6906,7172,14,2023-04-28,2023-05-06,2023-05-07,1,Supplier_14,Germany,4,774
7173,2023-06-13,56,15,5,DE-South,Industrial,483,234,Hamburg,8086,7173,26,2023-06-14,2023-06-16,2023-06-17,1,Supplier_26,Poland,12,7245
7174,2023-10-15,39,11,7,DE-North,Electronics,469,179,Berlin,13152,7174,27,2023-10-16,2023-10-21,2023-10-19,-2,Supplier_27,Poland,9,5159
7175,2023-01-28,128,7,4,DE-North,Electronics,424,193,Hamburg,6906,7175,7,2023-02-01,2023-02-06,2023-02-09,3,Supplier_7,Czechia,14,2968
7176,2023-11-29,122,18,1,DE-West,Electronics,450,95,Hamburg,12673,7176,9,2023-11-30,2023-12-06,2023-12-06,0,Supplier_9,Germany,11,8100
7177,2023-01-01,247,2,2,DE-West,Electronics,320,53,Hamburg,11949,7177,25,2023-01-03,2023-01-08,2023-01-10,2,Supplier_25,Germany,11,640
7178,2023-07-07,186,2,4,DE-South,Electronics,409,31,Hamburg,6906,7178,20,2023-07-09,2023-07-16,2023-07-14,-2,Supplier_20,Germany,13,818
7179,2023-02-25,208,13,4,DE-South,Industrial,75,54,Hamburg,6906,7179,9,2023-02-27,2023-03-01,2023-02-28,-1,Supplier_9,Germany,11,975
7180,2023-02-04,239,11,2,DE-West,Home,199,164,Hamburg,11949,7180,15,2023-02-06,2023-02-14,2023-02-13,-1,Supplier_15,Poland,14,2189
7181,2023-04-22,215,19,6,DE-West,Home,440,270,Frankfurt,18503,7181,11,2023-04-23,2023-05-01,2023-05-02,1,Supplier_11,Poland,2,8360
7182,2023-10-13,292,1,6,DE-South,Home,50,130,Frankfurt,18503,7182,7,2023-10-16,2023-10-19,2023-10-18,-1,Supplier_7,Czechia,14,50
7183,2023-11-06,224,17,8,DE-South,Industrial,420,82,Munich,10750,7183,6,2023-11-10,2023-11-15,2023-11-16,1,Supplier_6,Poland,12,7140
7184,2023-02-05,88,18,5,DE-South,Electronics,165,103,Hamburg,8086,7184,27,2023-02-09,2023-02-16,2023-02-19,3,Supplier_27,Poland,9,2970
7185,2023-08-05,25,8,1,DE-West,Industrial,247,29,Hamburg,12673,7185,9,2023-08-08,2023-08-10,2023-08-13,3,Supplier_9,Germany,11,1976
7186,2023-03-21,220,13,2,DE-West,Home,370,243,Hamburg,11949,7186,4,2023-03-24,2023-03-31,2023-04-03,3,Supplier_4,Poland,7,4810
7187,2023-11-10,275,4,1,DE-North,Electronics,169,266,Hamburg,12673,7187,17,2023-11-14,2023-11-21,2023-11-24,3,Supplier_17,Poland,9,676
7188,2023-03-24,135,19,6,DE-South,Home,100,48,Frankfurt,18503,7188,6,2023-03-28,2023-04-04,2023-04-08,4,Supplier_6,Poland,12,1900
7189,2023-03-06,233,3,2,DE-North,Industrial,100,278,Hamburg,11949,7189,29,2023-03-09,2023-03-17,2023-03-20,3,Supplier_29,Czechia,8,300
7190,2023-11-21,66,6,3,DE-South,Automotive,109,236,Munich,11882,7190,17,2023-11-23,2023-11-29,2023-12-01,2,Supplier_17,Poland,9,654
7191,2023-05-08,80,6,5,DE-West,Industrial,257,56,Hamburg,8086,7191,26,2023-05-09,2023-05-14,2023-05-12,-2,Supplier_26,Poland,12,1542
7192,2023-11-03,255,6,8,DE-South,Electronics,54,278,Munich,10750,7192,25,2023-11-07,2023-11-11,2023-11-09,-2,Supplier_25,Germany,11,324
7193,2023-01-22,125,8,3,DE-South,Electronics,225,272,Munich,11882,7193,14,2023-01-26,2023-01-30,2023-02-01,2,Supplier_14,Germany,4,1800
7194,2023-08-04,146,17,6,DE-West,Home,497,110,Frankfurt,18503,7194,5,2023-08-08,2023-08-11,2023-08-12,1,Supplier_5,Germany,9,8449
7195,2023-04-17,103,10,7,DE-West,Automotive,415,44,Berlin,13152,7195,18,2023-04-19,2023-04-27,2023-04-30,3,Supplier_18,Germany,7,4150
7196,2023-04-19,277,5,2,DE-South,Electronics,324,70,Hamburg,11949,7196,28,2023-04-21,2023-04-27,2023-05-01,4,Supplier_28,Germany,4,1620
7197,2023-12-23,124,19,6,DE-South,Home,82,93,Frankfurt,18503,7197,8,2023-12-27,2023-12-29,2023-12-29,0,Supplier_8,Czechia,2,1558
7198,2023-06-30,267,11,2,DE-South,Industrial,193,122,Hamburg,11949,7198,10,2023-07-02,2023-07-07,2023-07-06,-1,Supplier_10,Germany,5,2123
7199,2023-12-22,278,10,1,DE-South,Automotive,141,100,Hamburg,12673,7199,11,2023-12-26,2023-12-28,2024-01-01,4,Supplier_11,Poland,2,1410
7200,2023-06-13,111,3,2,DE-South,Industrial,210,61,Hamburg,11949,7200,22,2023-06-14,2023-06-22,2023-06-25,3,Supplier_22,Poland,9,630
7201,2023-03-09,89,10,6,DE-West,Industrial,124,236,Frankfurt,18503,7201,29,2023-03-11,2023-03-20,2023-03-22,2,Supplier_29,Czechia,8,1240
7202,2023-10-19,158,2,1,DE-South,Automotive,95,20,Hamburg,12673,7202,3,2023-10-20,2023-10-24,2023-10-23,-1,Supplier_3,Netherlands,10,190
7203,2023-06-29,216,9,1,DE-West,Electronics,362,24,Hamburg,12673,7203,27,2023-07-02,2023-07-10,2023-07-10,0,Supplier_27,Poland,9,3258
7204,2023-06-30,36,5,2,DE-North,Electronics,197,299,Hamburg,11949,7204,2,2023-07-04,2023-07-10,2023-07-14,4,Supplier_2,Germany,10,985
7205,2023-06-18,87,17,1,DE-North,Automotive,457,81,Hamburg,12673,7205,26,2023-06-20,2023-06-22,2023-06-23,1,Supplier_26,Poland,12,7769
7206,2023-01-22,118,6,8,DE-South,Automotive,433,240,Munich,10750,7206,27,2023-01-23,2023-01-28,2023-02-01,4,Supplier_27,Poland,9,2598
7207,2023-03-07,182,11,8,DE-North,Home,272,20,Munich,10750,7207,14,2023-03-09,2023-03-15,2023-03-18,3,Supplier_14,Germany,4,2992
7208,2023-01-21,68,5,6,DE-West,Electronics,51,268,Frankfurt,18503,7208,4,2023-01-24,2023-02-01,2023-01-31,-1,Supplier_4,Poland,7,255
7209,2023-04-10,159,7,7,DE-North,Electronics,422,209,Berlin,13152,7209,17,2023-04-11,2023-04-20,2023-04-21,1,Supplier_17,Poland,9,2954
7210,2023-10-27,285,7,5,DE-North,Automotive,328,281,Hamburg,8086,7210,17,2023-10-30,2023-11-04,2023-11-07,3,Supplier_17,Poland,9,2296
7211,2023-04-13,164,4,3,DE-West,Industrial,86,63,Munich,11882,7211,21,2023-04-16,2023-04-21,2023-04-21,0,Supplier_21,Netherlands,8,344
7212,2023-02-16,73,10,8,DE-South,Electronics,86,118,Munich,10750,7212,26,2023-02-17,2023-02-23,2023-02-24,1,Supplier_26,Poland,12,860
7213,2023-02-08,119,18,2,DE-West,Industrial,441,254,Hamburg,11949,7213,9,2023-02-10,2023-02-19,2023-02-23,4,Supplier_9,Germany,11,7938
7214,2023-10-12,195,1,8,DE-West,Home,176,205,Munich,10750,7214,28,2023-10-13,2023-10-19,2023-10-19,0,Supplier_28,Germany,4,176
7215,2023-11-06,89,14,1,DE-South,Industrial,124,236,Hamburg,12673,7215,21,2023-11-09,2023-11-16,2023-11-14,-2,Supplier_21,Netherlands,8,1736
7216,2023-03-31,76,6,1,DE-West,Automotive,282,171,Hamburg,12673,7216,22,2023-04-04,2023-04-09,2023-04-08,-1,Supplier_22,Poland,9,1692
7217,2023-03-26,221,11,6,DE-South,Home,313,258,Frankfurt,18503,7217,26,2023-03-27,2023-03-31,2023-03-30,-1,Supplier_26,Poland,12,3443
