shipment_id,order_id,supplier_id,ship_date,expected_delivery_date,delivery_date
7764,7764,19,2023-09-25,2023-09-27,2023-09-30
7765,7765,5,2023-10-17,2023-10-21,2023-10-25
7766,7766,14,2023-04-13,2023-04-19,2023-04-21
7767,7767,23,2023-03-30,2023-04-05,2023-04-05
7768,7768,13,2023-01-18,2023-01-26,2023-01-29
7769,7769,27,2023-04-12,2023-04-18,2023-04-16
7770,7770,19,2023-06-16,2023-06-18,2023-06-18
7771,7771,19,2023-01-31,2023-02-02,2023-02-01
7772,7772,16,2023-04-27,2023-05-04,2023-05-07
7773,7773,30,2023-04-19,2023-04-23,2023-04-22
7774,7774,22,2024-01-03,2024-01-05,2024-01-08
7775,7775,21,2023-05-11,2023-05-15,2023-05-17
7776,7776,19,2023-03-26,2023-04-04,2023-04-06
7777,7777,1,2023-10-01,2023-10-10,2023-10-10
7778,7778,10,2023-09-04,2023-09-12,2023-09-11
7779,7779,2,2023-08-03,2023-08-09,2023-08-08
7780,7780,15,2023-11-03,2023-11-07,2023-11-09
7781,7781,19,2023-06-18,2023-06-21,2023-06-22
7782,7782,4,2023-10-07,2023-10-12,2023-10-12
7783,7783,21,2023-03-03,2023-03-11,2023-03-11
7784,7784,26,2023-04-02,2023-04-04,2023-04-02
7785,7785,30,2023-12-01,2023-12-07,2023-12-09
7786,7786,30,2023-07-17,2023-07-22,2023-07-20
7787,7787,25,2023-05-07,2023-05-14,2023-05-15
7788,7788,4,2023-05-18,2023-05-23,2023-05-21
7789,7789,12,2023-05-22,2023-05-28,2023-05-29
7790,7790,25,2023-08-20,2023-08-27,2023-08-25
7791,7791,21,2023-10-04,2023-10-12,2023-10-14
7792,7792,29,2023-02-20,2023-02-25,2023-02-26
7793,7793,19,2023-05-02,2023-05-06,2023-05-06
7794,7794,23,2023-07-24,2023-08-01,2023-08-03
7795,7795,24,2023-07-13,2023-07-19,2023-07-21
7796,7796,9,2024-01-01,2024-01-07,2024-01-11
7797,7797,25,2023-11-22,2023-11-29,2023-12-03
7798,7798,22,2023-07-04,2023-07-08,2023-07-11
7799,7799,16,2023-03-22,2023-03-25,2023-03-24
7800,7800,15,2023-03-18,2023-03-21,2023-03-21
7801,7801,9,2023-10-26,2023-11-04,2023-11-02
7802,7802,19,2023-10-09,2023-10-14,2023-10-18
7803,7803,18,2023-01-24,2023-01-30,2023-02-01
7804,7804,21,2023-06-23,2023-06-27,2023-06-25
7805,7805,7,2023-01-18,2023-01-25,2023-01-27
7806,7806,27,2023-08-02,2023-08-10,2023-08-10
7807,7807,16,2023-02-19,2023-02-25,2023-02-27
7808,7808,15,2023-03-29,2023-04-06,2023-04-10
7809,7809,23,2023-06-02,2023-06-09,2023-06-07
7810,7810,11,2023-07-09,2023-07-16,2023-07-14
7811,7811,6,2023-11-05,2023-11-09,2023-11-09
7812,7812,3,2023-06-04,2023-06-12,2023-06-16
7813,7813,14,2023-05-22,2023-05-30,2023-05-28
7814,7814,6,2023-03-14,2023-03-17,2023-03-18
7815,7815,17,2023-09-20,2023-09-23,2023-09-25
7816,7816,19,2023-12-03,2023-12-08,2023-12-09
7817,7817,18,2023-01-10,2023-01-17,2023-01-16
7818,7818,20,2023-05-04,2023-05-12,2023-05-16
7819,7819,16,2023-04-15,2023-04-22,2023-04-21
7820,7820,24,2023-05-31,2023-06-04,2023-06-07
7821,7821,3,2023-05-28,2023-06-04,2023-06-07
7822,7822,6,2023-12-23,2023-12-26,2023-12-30
7823,7823,26,2023-09-04,2023-09-12,2023-09-14
7824,7824,30,2023-09-02,2023-09-04,2023-09-02
7825,7825,17,2023-12-04,2023-12-13,2023-12-13
7826,7826,20,2023-02-14,2023-02-17,2023-02-16
7827,7827,5,2023-04-06,2023-04-12,2023-04-16
7828,7828,21,2023-08-15,2023-08-22,2023-08-20
7829,7829,16,2023-01-09,2023-01-16,2023-01-20
7830,7830,17,2023-08-04,2023-08-11,2023-08-14
7831,7831,16,2023-07-26,2023-07-30,2023-07-30
7832,7832,25,2023-03-12,2023-03-19,2023-03-21
7833,7833,21,2023-04-14,2023-04-16,2023-04-14
7834,7834,9,2023-01-16,2023-01-23,2023-01-24
7835,7835,7,2023-08-28,2023-08-31,2023-09-02
7836,7836,5,2023-11-19,2023-11-22,2023-11-21
7837,7837,9,2023-09-17,2023-09-25,2023-09-27
7838,7838,21,2023-12-05,2023-12-09,2023-12-11
7839,7839,10,2023-05-18,2023-05-20,2023-05-20
7840,7840,25,2023-08-14,2023-08-18,2023-08-22
7841,7841,21,2023-06-09,2023-06-12,2023-06-11
7842,7842,1,2023-05-23,2023-05-31,2023-06-03
7843,7843,7,2023-06-09,2023-06-14,2023-06-14
7844,7844,21,2023-11-24,2023-11-28,2023-11-30
7845,7845,5,2023-12-14,2023-12-21,2023-12-25
7846,7846,6,2023-09-23,2023-09-26,2023-09-30
7847,7847,6,2023-10-12,2023-10-21,2023-10-19
7848,7848,23,2023-12-06,2023-12-10,2023-12-11
7849,7849,28,2023-12-12,2023-12-15,2023-12-16
7850,7850,15,2023-08-18,2023-08-26,2023-08-26
7851,7851,8,2023-10-08,2023-10-12,2023-10-16
7852,7852,1,2023-12-28,2023-12-31,2023-12-29
7853,7853,10,2023-10-20,2023-10-22,2023-10-23
7854,7854,27,2023-06-21,2023-06-29,2023-06-27
7855,7855,3,2023-02-18,2023-02-27,2023-03-02
7856,7856,22,2023-07-25,2023-07-31,2023-08-03
7857,7857,16,2023-08-03,2023-08-09,2023-08-09
7858,7858,1,2023-09-07,2023-09-15,2023-09-14
7859,7859,16,2023-01-25,2023-02-03,2023-02-01
7860,7860,14,2023-11-20,2023-11-24,2023-11-22
7861,7861,5,2023-10-02,2023-10-09,2023-10-08
7862,7862,16,2023-02-15,2023-02-18,2023-02-20
7863,7863,21,2023-11-30,2023-12-06,2023-12-08
7864,7864,26,2023-11-10,2023-11-19,2023-11-23
7865,7865,25,2024-01-02,2024-01-11,2024-01-13
7866,7866,11,2023-06-07,2023-06-13,2023-06-13
7867,7867,18,2023-07-21,2023-07-29,2023-07-31
7868,7868,7,2023-06-15,2023-06-19,2023-06-19
7869,7869,25,2023-08-23,2023-08-30,2023-08-29
7870,7870,8,2023-06-15,2023-06-19,2023-06-23
7871,7871,17,2023-04-27,2023-05-01,2023-04-29
7872,7872,30,2023-04-07,2023-04-12,2023-04-13
7873,7873,14,2023-02-13,2023-02-15,2023-02-16
7874,7874,17,2023-10-13,2023-10-21,2023-10-21
7875,7875,12,2023-07-31,2023-08-02,2023-08-02
7876,7876,18,2023-07-27,2023-08-05,2023-08-09
7877,7877,1,2023-08-11,2023-08-13,2023-08-16
7878,7878,24,2023-10-10,2023-10-13,2023-10-11
7879,7879,7,2023-05-20,2023-05-23,2023-05-27
7880,7880,6,2023-04-20,2023-04-22,2023-04-21
7881,7881,15,2023-05-02,2023-05-10,2023-05-14
7882,7882,18,2023-08-26,2023-09-03,2023-09-07
7883,7883,11,2023-11-07,2023-11-11,2023-11-09
7884,7884,25,2023-04-12,2023-04-17,2023-04-20
7885,7885,29,2023-09-22,2023-09-24,2023-09-24
7886,7886,17,2023-11-05,2023-11-12,2023-11-10
7887,7887,1,2023-12-23,2023-12-27,2023-12-27
7888,7888,2,2023-10-15,2023-10-21,2023-10-22
7889,7889,7,2023-11-26,2023-12-01,2023-11-29
7890,7890,10,2023-04-15,2023-04-18,2023-04-17
7891,7891,14,2023-03-07,2023-03-16,2023-03-17
7892,7892,12,2023-06-28,2023-07-06,2023-07-05
7893,7893,17,2023-10-12,2023-10-18,2023-10-17
7894,7894,14,2023-10-24,2023-10-30,2023-10-30
7895,7895,19,2023-08-18,2023-08-27,2023-08-26
7896,7896,10,2023-01-11,2023-01-18,2023-01-21
7897,7897,24,2023-05-11,2023-05-18,2023-05-20
7898,7898,12,2023-04-04,2023-04-13,2023-04-12
7899,7899,7,2023-07-12,2023-07-20,2023-07-18
7900,7900,8,2023-12-27,2024-01-03,2024-01-06
7901,7901,29,2023-02-23,2023-03-01,2023-03-01
7902,7902,13,2023-09-01,2023-09-10,2023-09-10
7903,7903,28,2023-05-16,2023-05-20,2023-05-23
7904,7904,6,2024-01-03,2024-01-05,2024-01-07
7905,7905,8,2023-04-26,2023-05-02,2023-05-02
7906,7906,5,2023-01-09,2023-01-11,2023-01-11
7907,7907,9,2023-08-22,2023-08-28,2023-08-29
7908,7908,26,2023-06-06,2023-06-10,2023-06-11
7909,7909,11,2023-07-18,2023-07-20,2023-07-24
7910,7910,13,2023-11-21,2023-11-30,2023-12-01
7911,7911,1,2023-12-31,2024-01-09,2024-01-11
7912,7912,7,2023-08-13,2023-08-22,2023-08-25
7913,7913,6,2023-09-11,2023-09-14,2023-09-18
7914,7914,8,2023-03-28,2023-04-02,2023-04-02
7915,7915,2,2023-08-29,2023-09-07,2023-09-11
7916,7916,17,2023-12-27,2024-01-02,2024-01-06
7917,7917,17,2023-11-21,2023-11-27,2023-11-27
7918,7918,30,2023-09-22,2023-09-26,2023-09-26
7919,7919,18,2023-07-10,2023-07-18,2023-07-17
7920,7920,21,2023-10-21,2023-10-26,2023-10-30
7921,7921,7,2023-12-29,2024-01-07,2024-01-07
7922,7922,15,2023-03-03,2023-03-11,2023-03-11
7923,7923,13,2023-01-10,2023-01-17,2023-01-20
7924,7924,25,2023-11-03,2023-11-12,2023-11-10
7925,7925,20,2023-04-26,2023-05-05,2023-05-03
7926,7926,29,2023-08-01,2023-08-03,2023-08-03
7927,7927,25,2023-02-11,2023-02-17,2023-02-16
7928,7928,14,2023-11-04,2023-11-13,2023-11-12
7929,7929,27,2023-06-24,2023-06-27,2023-06-29
7930,7930,15,2023-08-24,2023-08-31,2023-09-02
7931,7931,3,2023-10-10,2023-10-18,2023-10-21
7932,7932,28,2023-03-22,2023-03-29,2023-03-29
7933,7933,6,2023-04-20,2023-04-23,2023-04-24
7934,7934,9,2023-10-12,2023-10-16,2023-10-15
7935,7935,27,2023-02-12,2023-02-19,2023-02-20
7936,7936,14,2023-04-30,2023-05-08,2023-05-10
7937,7937,29,2023-12-03,2023-12-09,2023-12-08
7938,7938,16,2023-12-06,2023-12-10,2023-12-11
7939,7939,17,2023-01-29,2023-02-03,2023-02-03
7940,7940,12,2023-04-15,2023-04-18,2023-04-19
7941,7941,4,2023-03-18,2023-03-21,2023-03-25
7942,7942,5,2023-07-14,2023-07-18,2023-07-20
7943,7943,11,2023-11-24,2023-11-29,2023-11-28
7944,7944,22,2023-05-29,2023-06-05,2023-06-04
7945,7945,11,2023-09-15,2023-09-17,2023-09-21
7946,7946,8,2023-10-15,2023-10-23,2023-10-22
7947,7947,28,2023-08-04,2023-08-09,2023-08-09
7948,7948,18,2023-05-05,2023-05-09,2023-05-13
7949,7949,6,2023-07-26,2023-08-02,2023-08-01
7950,7950,7,2023-09-01,2023-09-08,2023-09-09
7951,7951,6,2023-12-08,2023-12-15,2023-12-13
7952,7952,14,2023-10-14,2023-10-18,2023-10-21
7953,7953,20,2023-01-25,2023-01-30,2023-02-02
7954,7954,6,2023-09-18,2023-09-22,2023-09-20
7955,7955,4,2023-12-24,2023-12-27,2023-12-30
7956,7956,25,2023-04-19,2023-04-23,2023-04-23
7957,7957,13,2023-09-19,2023-09-21,2023-09-22
7958,7958,17,2023-07-24,2023-08-02,2023-08-05
7959,7959,12,2023-11-09,2023-11-12,2023-11-12
7960,7960,9,2023-09-20,2023-09-28,2023-09-26
7961,7961,27,2023-04-19,2023-04-25,2023-04-28
7962,7962,20,2023-09-12,2023-09-15,2023-09-14
7963,7963,3,2023-08-10,2023-08-18,2023-08-16
7964,7964,11,2023-08-14,2023-08-17,2023-08-15
7965,7965,5,2023-09-16,2023-09-25,2023-09-29
7966,7966,3,2023-07-23,2023-07-26,2023-07-24
7967,7967,17,2023-09-19,2023-09-26,2023-09-26
7968,7968,24,2023-12-16,2023-12-21,2023-12-23
7969,7969,9,2023-08-14,2023-08-22,2023-08-22
7970,7970,6,2023-07-23,2023-07-29,2023-07-31
7971,7971,18,2023-08-18,2023-08-20,2023-08-20
7972,7972,29,2023-08-25,2023-09-03,2023-09-07
7973,7973,6,2023-07-04,2023-07-07,2023-07-10
7974,7974,6,2023-07-20,2023-07-28,2023-08-01
7975,7975,22,2023-12-27,2024-01-04,2024-01-07
7976,7976,10,2023-09-04,2023-09-09,2023-09-12
7977,7977,11,2023-12-23,2023-12-27,2023-12-25
7978,7978,14,2023-04-25,2023-05-01,2023-04-30
7979,7979,12,2023-01-08,2023-01-16,2023-01-20
7980,7980,25,2023-08-25,2023-09-01,2023-09-02
7981,7981,20,2023-05-11,2023-05-19,2023-05-21
7982,7982,18,2023-04-15,2023-04-24,2023-04-24
7983,7983,24,2023-08-28,2023-09-06,2023-09-09
7984,7984,22,2023-06-07,2023-06-09,2023-06-08
7985,7985,15,2023-09-15,2023-09-21,2023-09-22
7986,7986,10,2023-08-25,2023-08-27,2023-08-26
7987,7987,1,2023-10-19,2023-10-21,2023-10-24
7988,7988,15,2023-02-13,2023-02-17,2023-02-21
7989,7989,22,2023-10-16,2023-10-24,2023-10-28
7990,7990,2,2023-07-20,2023-07-29,2023-07-31
7991,7991,20,2023-10-04,2023-10-13,2023-10-15
7992,7992,2,2023-09-24,2023-09-26,2023-09-30
7993,7993,4,2023-03-02,2023-03-06,2023-03-10
7994,7994,23,2023-10-26,2023-10-29,2023-10-30
7995,7995,24,2023-04-10,2023-04-16,2023-04-17
7996,7996,14,2023-05-20,2023-05-22,2023-05-25
7997,7997,19,2023-03-31,2023-04-04,2023-04-07
7998,7998,14,2023-08-31,2023-09-03,2023-09-05
7999,7999,13,2023-07-20,2023-07-26,2023-07-28
8000,8000,1,2023-11-08,2023-11-11,2023-11-09
8001,8001,10,2023-03-29,2023-04-03,2023-04-04
8002,8002,14,2023-09-01,2023-09-10,2023-09-11
8003,8003,17,2023-10-09,2023-10-15,2023-10-19
8004,8004,26,2023-11-21,2023-11-25,2023-11-27
8005,8005,16,2023-09-11,2023-09-13,2023-09-17
8006,8006,15,2023-07-13,2023-07-17,2023-07-17
8007,8007,11,2023-06-05,2023-06-12,2023-06-10
8008,8008,23,2023-10-30,2023-11-03,2023-11-03
8009,8009,12,2023-10-07,2023-10-11,2023-10-15
8010,8010,1,2023-05-21,2023-05-27,2023-05-29
8011,8011,3,2023-06-28,2023-07-04,2023-07-02
8012,8012,11,2023-01-10,2023-01-15,2023-01-13
8013,8013,21,2023-10-25,2023-11-01,2023-11-03
8014,8014,11,2023-08-27,2023-09-05,2023-09-08
8015,8015,5,2023-06-16,2023-06-19,2023-06-18
8016,8016,15,2023-02-22,2023-03-03,2023-03-02
8017,8017,27,2023-11-01,2023-11-08,2023-11-09
8018,8018,20,2023-02-10,2023-02-18,2023-02-20
8019,8019,24,2023-05-19,2023-05-23,2023-05-26
8020,8020,16,2023-11-08,2023-11-17,2023-11-19
8021,8021,3,2023-08-11,2023-08-16,2023-08-19
8022,8022,8,2023-12-17,2023-12-22,2023-12-22
8023,8023,16,2023-10-27,2023-11-02,2023-11-04
8024,8024,16,2023-02-06,2023-02-09,2023-02-08
8025,8025,22,2023-12-21,2023-12-26,2023-12-29
8026,8026,4,2023-03-24,2023-03-26,2023-03-28
8027,8027,26,2023-08-26,2023-08-31,2023-08-31
8028,8028,27,2023-10-01,2023-10-07,2023-10-08
8029,8029,15,2023-06-13,2023-06-22,2023-06-25
8030,8030,19,2023-06-28,2023-07-02,2023-06-30
8031,8031,26,2023-11-08,2023-11-14,2023-11-17
8032,8032,15,2023-08-12,2023-08-20,2023-08-21
8033,8033,13,2023-01-13,2023-01-19,2023-01-19
8034,8034,28,2023-10-17,2023-10-20,2023-10-22
8035,8035,10,2023-04-25,2023-05-02,2023-05-01
8036,8036,2,2023-07-27,2023-07-29,2023-08-01
8037,8037,6,2023-07-09,2023-07-18,2023-07-20
8038,8038,17,2023-12-11,2023-12-13,2023-12-17
8039,8039,26,2023-07-20,2023-07-27,2023-07-30
8040,8040,8,2023-09-25,2023-09-28,2023-10-02
8041,8041,16,2023-09-23,2023-10-01,2023-09-29
8042,8042,29,2023-09-08,2023-09-11,2023-09-10
8043,8043,21,2023-04-27,2023-05-02,2023-05-03
8044,8044,13,2023-05-03,2023-05-11,2023-05-14
8045,8045,23,2023-05-24,2023-05-31,2023-05-31
8046,8046,28,2023-03-10,2023-03-12,2023-03-13
8047,8047,12,2023-10-06,2023-10-12,2023-10-16
8048,8048,16,2023-11-11,2023-11-18,2023-11-22
8049,8049,7,2023-08-31,2023-09-05,2023-09-03
8050,8050,27,2023-11-01,2023-11-03,2023-11-07
8051,8051,10,2023-01-11,2023-01-19,2023-01-22
8052,8052,6,2023-08-23,2023-09-01,2023-08-30
8053,8053,5,2023-07-18,2023-07-26,2023-07-28
8054,8054,18,2023-01-13,2023-01-21,2023-01-23
8055,8055,16,2023-06-29,2023-07-06,2023-07-09
8056,8056,3,2023-06-30,2023-07-04,2023-07-08
8057,8057,3,2023-08-09,2023-08-15,2023-08-17
8058,8058,5,2023-01-12,2023-01-21,2023-01-19
8059,8059,2,2023-04-29,2023-05-07,2023-05-06
8060,8060,27,2023-06-15,2023-06-22,2023-06-25
8061,8061,1,2023-02-09,2023-02-17,2023-02-18
8062,8062,4,2023-02-26,2023-03-04,2023-03-05
8063,8063,10,2023-08-10,2023-08-15,2023-08-15
8064,8064,13,2023-07-28,2023-07-30,2023-07-30
8065,8065,3,2023-11-10,2023-11-13,2023-11-17
8066,8066,11,2023-12-29,2024-01-02,2024-01-01
8067,8067,3,2023-03-01,2023-03-07,2023-03-09
8068,8068,28,2023-05-01,2023-05-04,2023-05-06
8069,8069,10,2023-09-11,2023-09-14,2023-09-13
8070,8070,27,2023-10-16,2023-10-19,2023-10-23
8071,8071,22,2023-09-29,2023-10-02,2023-10-03
8072,8072,28,2023-10-19,2023-10-24,2023-10-26
8073,8073,9,2023-12-03,2023-12-10,2023-12-11
8074,8074,26,2023-07-01,2023-07-08,2023-07-06
8075,8075,29,2023-12-26,2024-01-01,2024-01-04
8076,8076,10,2023-08-24,2023-09-01,2023-09-01
8077,8077,27,2023-12-11,2023-12-14,2023-12-16
8078,8078,13,2023-07-17,2023-07-25,2023-07-25
8079,8079,30,2023-11-06,2023-11-15,2023-11-14
8080,8080,18,2023-03-23,2023-03-26,2023-03-29
8081,8081,21,2023-05-19,2023-05-21,2023-05-25
8082,8082,18,2023-01-23,2023-01-29,2023-01-27
8083,8083,22,2023-11-28,2023-12-06,2023-12-08
8084,8084,17,2023-08-17,2023-08-26,2023-08-28
8085,8085,17,2023-03-02,2023-03-11,2023-03-12
8086,8086,25,2023-04-06,2023-04-13,2023-04-13
8087,8087,26,2023-07-13,2023-07-17,2023-07-21
8088,8088,5,2023-04-14,2023-04-17,2023-04-15
8089,8089,9,2023-01-08,2023-01-13,2023-01-16
8090,8090,12,2023-05-09,2023-05-16,2023-05-17
8091,8091,12,2023-02-27,2023-03-02,2023-03-05
8092,8092,24,2023-08-21,2023-08-24,2023-08-22
8093,8093,25,2023-12-29,2024-01-05,2024-01-09
8094,8094,25,2023-03-06,2023-03-09,2023-03-07
8095,8095,24,2023-09-01,2023-09-07,2023-09-06
8096,8096,19,2023-04-01,2023-04-07,2023-04-06
8097,8097,7,2023-08-24,2023-08-27,2023-08-28
8098,8098,20,2023-08-22,2023-08-27,2023-08-28
8099,8099,24,2023-12-23,2023-12-27,2023-12-30
8100,8100,23,2023-12-02,2023-12-10,2023-12-11
8101,8101,12,2023-10-20,2023-10-29,2023-10-27
8102,8102,9,2023-12-13,2023-12-15,2023-12-17
8103,8103,8,2023-06-03,2023-06-07,2023-06-06
8104,8104,30,2023-05-28,2023-06-06,2023-06-09
8105,8105,19,2023-05-14,2023-05-21,2023-05-24
8106,8106,21,2023-05-25,2023-05-30,2023-06-02
8107,8107,3,2023-04-04,2023-04-11,2023-04-15
8108,8108,11,2023-04-28,2023-05-05,2023-05-07
8109,8109,12,2023-10-15,2023-10-22,2023-10-22
8110,8110,25,2023-05-27,2023-06-03,2023-06-02
8111,8111,17,2023-08-14,2023-08-19,2023-08-22
8112,8112,7,2023-08-21,2023-08-25,2023-08-25
8113,8113,25,2023-02-03,2023-02-07,2023-02-07
8114,8114,3,2023-10-04,2023-10-11,2023-10-15
8115,8115,7,2023-06-22,2023-06-25,2023-06-26
8116,8116,7,2023-05-23,2023-05-27,2023-05-30
8117,8117,27,2023-12-26,2024-01-04,2024-01-02
8118,8118,14,2023-07-23,2023-07-31,2023-08-02
8119,8119,2,2023-01-25,2023-02-01,2023-02-05
8120,8120,16,2023-08-16,2023-08-20,2023-08-24
8121,8121,21,2023-09-28,2023-10-01,2023-10-05
8122,8122,10,2023-12-16,2023-12-21,2023-12-24
8123,8123,14,2023-06-03,2023-06-09,2023-06-09
8124,8124,29,2023-12-01,2023-12-04,2023-12-07
8125,8125,7,2023-03-29,2023-04-02,2023-04-03
8126,8126,2,2023-04-21,2023-04-23,2023-04-21
8127,8127,26,2023-02-03,2023-02-11,2023-02-10
8128,8128,10,2023-08-18,2023-08-22,2023-08-22
8129,8129,2,2023-09-01,2023-09-09,2023-09-12
8130,8130,27,2023-12-31,2024-01-02,2024-01-03
8131,8131,13,2023-11-10,2023-11-13,2023-11-16
8132,8132,22,2023-05-23,2023-05-29,2023-06-01
8133,8133,2,2023-06-08,2023-06-14,2023-06-17
8134,8134,10,2023-10-30,2023-11-01,2023-11-04
8135,8135,14,2023-12-12,2023-12-21,2023-12-22
8136,8136,17,2023-04-10,2023-04-15,2023-04-16
8137,8137,19,2023-02-20,2023-02-22,2023-02-21
8138,8138,12,2023-11-24,2023-11-26,2023-11-24
8139,8139,17,2023-03-09,2023-03-16,2023-03-18
8140,8140,6,2023-03-06,2023-03-15,2023-03-17
8141,8141,4,2023-04-23,2023-04-26,2023-04-26
8142,8142,2,2023-06-20,2023-06-28,2023-06-26
8143,8143,29,2023-02-08,2023-02-16,2023-02-16
8144,8144,15,2023-05-02,2023-05-06,2023-05-08
8145,8145,28,2023-03-28,2023-04-06,2023-04-05
8146,8146,23,2023-02-23,2023-03-03,2023-03-06
8147,8147,23,2023-04-05,2023-04-14,2023-04-12
8148,8148,24,2023-10-18,2023-10-23,2023-10-21
8149,8149,16,2023-12-07,2023-12-14,2023-12-14
8150,8150,12,2023-10-26,2023-11-03,2023-11-07
8151,8151,28,2023-07-26,2023-08-02,2023-08-02
8152,8152,7,2023-08-29,2023-09-06,2023-09-05
8153,8153,13,2023-06-05,2023-06-07,2023-06-05
8154,8154,1,2023-08-30,2023-09-02,2023-09-06
8155,8155,19,2023-05-18,2023-05-27,2023-05-29
8156,8156,13,2023-12-31,2024-01-07,2024-01-09
8157,8157,1,2023-03-07,2023-03-15,2023-03-16
8158,8158,2,2023-05-04,2023-05-13,2023-05-15
8159,8159,1,2023-09-15,2023-09-20,2023-09-23
8160,8160,12,2023-04-26,2023-05-05,2023-05-08
8161,8161,25,2023-01-23,2023-01-31,2023-02-01
8162,8162,23,2023-01-19,2023-01-25,2023-01-26
8163,8163,25,2023-05-26,2023-06-01,2023-06-01
8164,8164,24,2023-07-30,2023-08-02,2023-08-04
8165,8165,10,2023-01-20,2023-01-25,2023-01-26
8166,8166,2,2023-06-17,2023-06-21,2023-06-25
8167,8167,1,2023-02-09,2023-02-12,2023-02-14
8168,8168,5,2023-07-02,2023-07-10,2023-07-12
8169,8169,23,2023-12-16,2023-12-23,2023-12-25
8170,8170,2,2023-04-18,2023-04-25,2023-04-24
8171,8171,4,2023-04-11,2023-04-19,2023-04-20
8172,8172,23,2023-04-02,2023-04-06,2023-04-09
8173,8173,29,2023-10-29,2023-10-31,2023-11-02
8174,8174,14,2023-11-30,2023-12-04,2023-12-08
8175,8175,9,2023-03-22,2023-03-25,2023-03-25
8176,8176,6,2023-03-16,2023-03-21,2023-03-20
8177,8177,23,2023-06-26,2023-06-30,2023-07-01
8178,8178,24,2023-04-08,2023-04-16,2023-04-14
8179,8179,12,2023-12-12,2023-12-21,2023-12-22
8180,8180,12,2023-04-14,2023-04-16,2023-04-15
8181,8181,24,2023-08-14,2023-08-19,2023-08-19
8182,8182,29,2023-01-08,2023-01-17,2023-01-21
8183,8183,9,2023-05-06,2023-05-14,2023-05-13
8184,8184,28,2023-08-26,2023-09-01,2023-09-03
8185,8185,30,2023-04-27,2023-05-03,2023-05-06
8186,8186,15,2023-06-15,2023-06-20,2023-06-23
8187,8187,30,2023-08-15,2023-08-22,2023-08-21
8188,8188,10,2023-08-20,2023-08-27,2023-08-25
8189,8189,2,2023-07-02,2023-07-05,2023-07-03
8190,8190,29,2023-09-09,2023-09-13,2023-09-17
8191,8191,23,2023-11-17,2023-11-21,2023-11-23
8192,8192,18,2023-08-01,2023-08-08,2023-08-10
8193,8193,7,2023-05-25,2023-05-30,2023-05-28
8194,8194,27,2023-12-14,2023-12-18,2023-12-21
8195,8195,9,2023-04-09,2023-04-15,2023-04-15
8196,8196,20,2023-12-13,2023-12-18,2023-12-22
8197,8197,28,2023-09-03,2023-09-10,2023-09-13
8198,8198,21,2023-03-30,2023-04-07,2023-04-11
8199,8199,21,2023-07-07,2023-07-11,2023-07-14
8200,8200,28,2023-05-05,2023-05-07,2023-05-06
8201,8201,18,2023-11-29,2023-12-06,2023-12-04
8202,8202,29,2023-04-05,2023-04-12,2023-04-14
8203,8203,3,2023-03-12,2023-03-20,2023-03-22
8204,8204,13,2023-05-15,2023-05-18,2023-05-18
8205,8205,10,2023-10-07,2023-10-09,2023-10-10
8206,8206,17,2023-05-18,2023-05-27,2023-05-29
8207,8207,3,2023-11-14,2023-11-21,2023-11-21
8208,8208,21,2023-07-09,2023-07-11,2023-07-09
8209,8209,9,2023-08-10,2023-08-14,2023-08-15
8210,8210,17,2023-02-19,2023-02-24,2023-02-22
8211,8211,16,2023-10-07,2023-10-13,2023-10-13
8212,8212,6,2023-07-12,2023-07-17,2023-07-21
8213,8213,28,2023-01-09,2023-01-18,2023-01-16
8214,8214,18,2023-10-04,2023-10-08,2023-10-07
8215,8215,28,2023-06-30,2023-07-04,2023-07-04
8216,8216,6,2023-12-04,2023-12-10,2023-12-11
8217,8217,26,2023-02-10,2023-02-12,2023-02-16
8218,8218,6,2023-10-21,2023-10-23,2023-10-25
8219,8219,17,2023-07-01,2023-07-10,2023-07-08
8220,8220,21,2023-06-12,2023-06-20,2023-06-20
8221,8221,10,2023-12-01,2023-12-06,2023-12-04
8222,8222,2,2023-04-15,2023-04-18,2023-04-21
8223,8223,1,2023-06-14,2023-06-18,2023-06-18
8224,8224,11,2023-10-17,2023-10-23,2023-10-26
8225,8225,25,2023-05-05,2023-05-10,2023-05-10
8226,8226,6,2023-02-24,2023-03-04,2023-03-07
8227,8227,1,2023-02-07,2023-02-13,2023-02-14
8228,8228,16,2023-08-31,2023-09-02,2023-08-31
8229,8229,26,2023-04-27,2023-05-04,2023-05-02
8230,8230,9,2023-11-16,2023-11-24,2023-11-28
8231,8231,12,2023-01-26,2023-01-28,2023-01-28
8232,8232,9,2023-02-16,2023-02-21,2023-02-20
8233,8233,13,2023-11-12,2023-11-20,2023-11-22
8234,8234,7,2023-05-17,2023-05-20,2023-05-22
8235,8235,25,2023-05-01,2023-05-03,2023-05-02
8236,8236,1,2023-07-10,2023-07-16,2023-07-17
8237,8237,29,2023-05-13,2023-05-17,2023-05-21
8238,8238,3,2023-08-01,2023-08-09,2023-08-12
8239,8239,24,2023-04-25,2023-04-29,2023-04-28
8240,8240,3,2023-02-14,2023-02-17,2023-02-20
8241,8241,24,2023-05-11,2023-05-16,2023-05-15
8242,8242,19,2023-12-31,2024-01-03,2024-01-04
8243,8243,4,2023-06-09,2023-06-15,2023-06-15
8244,8244,29,2023-10-02,2023-10-10,2023-10-13
